DateFacturation_FK;Site_FK;Produit_FK;Client_FK;PrixCatalogue;Remise;CA;Marge;CoutDirectMatiere;CoutDirectMainOeuvre;CoutIndirect;Quantite;NumFacture
20221101;17;32;39;10656.00;3197.00;7459.00;2238.00;1305.00;2819.00;1097.00;74.00;F95
20221201;18;30;44;28077.00;2527.00;25550.00;8432.00;6505.00;8901.00;1712.00;49.00;F96
20210101;17;25;45;20760.00;1038.00;19722.00;7494.00;4647.00;7337.00;244.00;30.00;F97
20210201;16;32;40;11492.00;804.00;10688.00;3741.00;1945.00;2848.00;2154.00;68.00;F98
20210301;15;25;40;7738.00;1702.00;6036.00;1388.00;1859.00;2649.00;140.00;53.00;F99
20210401;17;26;43;46784.00;5146.00;41638.00;12491.00;11367.00;13408.00;4372.00;86.00;F100
20210501;15;31;42;54126.00;9201.00;44925.00;9434.00;13841.00;14551.00;7099.00;93.00;F101
20210601;17;27;45;23646.00;4729.00;18917.00;4540.00;3738.00;6182.00;4457.00;42.00;F102
20210701;15;29;36;38340.00;1917.00;36423.00;7649.00;11510.00;15826.00;1438.00;60.00;F103
20210801;16;24;36;27650.00;2765.00;24885.00;5724.00;7281.00;9772.00;2108.00;70.00;F104
20210901;15;30;36;9246.00;1202.00;8044.00;1609.00;2188.00;2767.00;1480.00;67.00;F105
20211001;17;32;37;11440.00;2860.00;8580.00;2402.00;1977.00;3336.00;865.00;80.00;F106
20211101;17;28;40;57038.00;14830.00;42208.00;14773.00;9328.00;11523.00;6584.00;79.00;F107
20211201;18;32;38;28379.00;2554.00;25825.00;9297.00;4297.00;8429.00;3802.00;37.00;F108
20220101;15;28;45;26571.00;1860.00;24711.00;5931.00;6010.00;7700.00;5070.00;51.00;F109
20220201;18;26;39;21231.00;5520.00;15711.00;5185.00;3368.00;5263.00;1895.00;63.00;F110
20220301;14;24;43;20460.00;3478.00;16982.00;5264.00;3164.00;5273.00;3281.00;33.00;F111
20220401;15;25;44;8874.00;710.00;8164.00;1878.00;2326.00;2892.00;1068.00;58.00;F112
20220501;18;36;44;22638.00;2037.00;20601.00;7416.00;3824.00;6724.00;2637.00;66.00;F113
20220601;16;34;39;56314.00;9010.00;47304.00;10407.00;11438.00;19555.00;5904.00;74.00;F114
20220701;15;31;44;26901.00;7263.00;19638.00;5695.00;4322.00;5577.00;4044.00;49.00;F115
20220801;16;32;45;9867.00;2072.00;7795.00;2806.00;1347.00;2894.00;748.00;33.00;F116
20220901;18;25;43;39249.00;4317.00;34932.00;6986.00;11178.00;14252.00;2516.00;63.00;F117
20221001;17;25;38;23033.00;6680.00;16353.00;3925.00;4971.00;7457.00;0.00;31.00;F118
20221101;15;36;43;6532.00;1241.00;5291.00;2011.00;1312.00;1542.00;426.00;46.00;F119
20221201;17;24;40;38930.00;10511.00;28419.00;7957.00;6139.00;10845.00;3478.00;85.00;F120
20210101;18;35;44;15984.00;2238.00;13746.00;2749.00;4399.00;6488.00;110.00;48.00;F121
20210201;15;30;43;27636.00;6356.00;21280.00;5320.00;3990.00;8778.00;3192.00;42.00;F122
20210301;14;24;39;78624.00;14939.00;63685.00;12737.00;12737.00;24965.00;13246.00;96.00;F123
20210401;15;32;36;37465.00;7868.00;29597.00;5919.00;6156.00;13970.00;3552.00;59.00;F124
20210501;16;29;37;9700.00;1261.00;8439.00;2954.00;2084.00;2523.00;878.00;50.00;F125
20210601;17;29;44;23016.00;3452.00;19564.00;4500.00;4820.00;6176.00;4068.00;84.00;F126
20210701;18;36;38;36208.00;6517.00;29691.00;6532.00;8569.00;10190.00;4400.00;73.00;F127
20210801;15;32;40;56210.00;12366.00;43844.00;10523.00;11996.00;15661.00;5664.00;77.00;F128
20210901;16;31;42;26650.00;6929.00;19721.00;6705.00;4035.00;6638.00;2343.00;82.00;F129
20211001;15;29;42;7215.00;289.00;6926.00;1732.00;2078.00;2909.00;207.00;65.00;F130
20211101;15;25;43;25760.00;4122.00;21638.00;6275.00;4148.00;7221.00;3994.00;92.00;F131
20211201;15;34;39;41276.00;3715.00;37561.00;10893.00;6667.00;16001.00;4000.00;68.00;F132
20220101;14;32;36;14147.00;1698.00;12449.00;3486.00;2868.00;4571.00;1524.00;47.00;F133
20220201;18;31;43;21576.00;3236.00;18340.00;6969.00;3980.00;5344.00;2047.00;87.00;F134
20220301;18;34;44;24999.00;5250.00;19749.00;5135.00;4969.00;8476.00;1169.00;39.00;F135
20220401;16;36;42;24723.00;1236.00;23487.00;5637.00;4998.00;9996.00;2856.00;67.00;F136
20220501;17;33;38;33975.00;7814.00;26161.00;7325.00;7158.00;9983.00;1695.00;45.00;F137
20220601;16;25;38;18734.00;3372.00;15362.00;4762.00;3286.00;6360.00;954.00;34.00;F138
20220701;14;31;39;36792.00;9566.00;27226.00;10346.00;5739.00;7934.00;3207.00;63.00;F139
20220801;14;32;43;62923.00;13214.00;49709.00;14416.00;10235.00;19058.00;6000.00;89.00;F140
20220901;15;26;43;12276.00;1228.00;11048.00;3425.00;2592.00;3202.00;1829.00;31.00;F141
20221001;16;34;38;27405.00;4933.00;22472.00;7416.00;3915.00;7377.00;3764.00;35.00;F142
20221101;14;29;44;32985.00;2639.00;30346.00;11228.00;6882.00;9941.00;2295.00;45.00;F143
20221201;15;31;45;62923.00;3775.00;59148.00;17153.00;14698.00;23097.00;4200.00;89.00;F144
20210101;17;36;41;35843.00;10036.00;25807.00;8258.00;5265.00;8775.00;3509.00;73.00;F145
20210201;15;25;38;11400.00;228.00;11172.00;3016.00;2365.00;4241.00;1550.00;95.00;F146
20210301;17;26;39;48213.00;12053.00;36160.00;13379.00;8885.00;9796.00;4100.00;99.00;F147
20210401;14;24;37;67425.00;18879.00;48546.00;10195.00;13039.00;19176.00;6136.00;87.00;F148
20210501;16;24;45;54186.00;7044.00;47142.00;13200.00;12559.00;17310.00;4073.00;66.00;F149
20210601;18;30;44;56672.00;3967.00;52705.00;13176.00;12254.00;21346.00;5929.00;92.00;F150
20210701;17;28;40;27348.00;8204.00;19144.00;6509.00;3664.00;5812.00;3159.00;43.00;F151
20210801;15;30;41;21080.00;2530.00;18550.00;4638.00;3756.00;5982.00;4174.00;31.00;F152
20210901;14;25;45;11220.00;1234.00;9986.00;2497.00;2097.00;3220.00;2172.00;55.00;F153
20211001;14;35;38;46288.00;12498.00;33790.00;11827.00;8346.00;8785.00;4832.00;88.00;F154
20211101;17;33;39;30940.00;1547.00;29393.00;9406.00;6596.00;10193.00;3198.00;85.00;F155
20211201;14;33;45;17184.00;1203.00;15981.00;3516.00;3366.00;7230.00;1869.00;96.00;F156
20220101;15;25;36;27200.00;4352.00;22848.00;5940.00;5241.00;7440.00;4227.00;40.00;F157
20220201;17;30;41;52026.00;6243.00;45783.00;9614.00;13383.00;17723.00;5063.00;78.00;F158
20220301;17;24;42;28122.00;2531.00;25591.00;5886.00;7488.00;10247.00;1970.00;86.00;F159
20220401;15;30;43;42822.00;4282.00;38540.00;13489.00;10020.00;14029.00;1002.00;78.00;F160
20220501;18;32;38;29376.00;588.00;28788.00;6621.00;7980.00;12635.00;1552.00;48.00;F161
20220601;15;33;37;30760.00;5844.00;24916.00;8721.00;4373.00;9555.00;2267.00;40.00;F162
20220701;14;30;41;6808.00;136.00;6672.00;1868.00;1777.00;2738.00;289.00;46.00;F163
20220801;15;29;38;52202.00;2610.00;49592.00;14878.00;10414.00;14233.00;10067.00;86.00;F164
20220901;16;31;39;13603.00;952.00;12651.00;3163.00;3700.00;5503.00;285.00;61.00;F165
20221001;14;28;40;15300.00;3060.00;12240.00;4162.00;3070.00;4685.00;323.00;30.00;F166
20221101;17;32;38;57915.00;2896.00;55019.00;17606.00;14217.00;21700.00;1496.00;99.00;F167
20221201;14;28;42;34440.00;3444.00;30996.00;8059.00;6652.00;10322.00;5963.00;84.00;F168
20210101;15;35;39;15532.00;2951.00;12581.00;4655.00;2695.00;3487.00;1744.00;44.00;F169
20210201;18;27;40;26992.00;6208.00;20784.00;4157.00;5986.00;6817.00;3824.00;56.00;F170
20210301;18;24;38;17604.00;3345.00;14259.00;3707.00;3166.00;4854.00;2532.00;54.00;F171
20210401;14;27;42;6771.00;1896.00;4875.00;1316.00;961.00;1602.00;996.00;37.00;F172
20210501;15;32;36;36576.00;4755.00;31821.00;12092.00;5524.00;11443.00;2762.00;72.00;F173
20210601;18;26;39;34776.00;3478.00;31298.00;9076.00;5556.00;12444.00;4222.00;92.00;F174
20210701;17;31;38;36660.00;5132.00;31528.00;11035.00;7992.00;9017.00;3484.00;47.00;F175
20210801;18;29;39;11907.00;3215.00;8692.00;2781.00;2010.00;3074.00;827.00;81.00;F176
20210901;18;24;38;42450.00;9339.00;33111.00;11920.00;8476.00;9324.00;3391.00;50.00;F177
20211001;18;36;41;7280.00;1966.00;5314.00;1169.00;1202.00;1907.00;1036.00;40.00;F178
20211101;18;26;43;62208.00;1244.00;60964.00;21337.00;10303.00;17436.00;11888.00;81.00;F179
20211201;16;34;37;56185.00;13484.00;42701.00;15372.00;8745.00;15304.00;3280.00;85.00;F180
20220101;14;32;42;61408.00;14738.00;46670.00;13068.00;11089.00;16129.00;6384.00;76.00;F181
20220201;18;27;45;13680.00;2873.00;10807.00;2594.00;2957.00;4024.00;1232.00;90.00;F182
20220301;16;33;36;32034.00;8329.00;23705.00;7586.00;5803.00;9027.00;1289.00;57.00;F183
20220401;15;27;36;39032.00;3513.00;35519.00;13142.00;8056.00;10070.00;4251.00;56.00;F184
20220501;16;32;42;58672.00;3520.00;55152.00;11030.00;17649.00;19414.00;7059.00;76.00;F185
20220601;15;36;36;43110.00;5173.00;37937.00;11760.00;9162.00;11518.00;5497.00;90.00;F186
20220701;14;34;39;26564.00;6641.00;19923.00;3985.00;4144.00;9085.00;2709.00;58.00;F187
20220801;17;31;40;58000.00;17400.00;40600.00;13804.00;10182.00;12326.00;4288.00;80.00;F188
20220901;15;33;44;14260.00;713.00;13547.00;3658.00;2769.00;4945.00;2175.00;46.00;F189
20221001;16;32;43;41800.00;10450.00;31350.00;11913.00;5831.00;11468.00;2138.00;76.00;F190
20221101;16;24;41;62648.00;13156.00;49492.00;12373.00;12992.00;20787.00;3340.00;82.00;F191
20221201;15;26;43;20054.00;4612.00;15442.00;3552.00;3805.00;6540.00;1545.00;37.00;F192
20210101;18;32;42;42400.00;8056.00;34344.00;12020.00;5581.00;9823.00;6920.00;80.00;F193
20210201;14;29;39;74690.00;10457.00;64233.00;21839.00;15686.00;21621.00;5087.00;97.00;F194
20210301;16;26;38;40900.00;7771.00;33129.00;11264.00;7871.00;9621.00;4373.00;50.00;F195
20210401;17;32;39;34017.00;6123.00;27894.00;7252.00;7225.00;10734.00;2683.00;87.00;F196
20210501;17;35;45;17640.00;1588.00;16052.00;4334.00;3750.00;4922.00;3046.00;90.00;F197
20210601;15;31;38;39933.00;4792.00;35141.00;12651.00;8771.00;12594.00;1125.00;51.00;F198
20210701;16;34;41;36648.00;4031.00;32617.00;6523.00;7828.00;10959.00;7307.00;72.00;F199
20210801;15;28;45;7038.00;1056.00;5982.00;1316.00;1167.00;2193.00;1306.00;46.00;F200
20210901;14;29;38;27216.00;8165.00;19051.00;6858.00;4511.00;4999.00;2683.00;36.00;F201
20211001;18;26;44;31724.00;4124.00;27600.00;10212.00;6955.00;10433.00;0.00;44.00;F202
20211101;15;32;36;6346.00;952.00;5394.00;1942.00;1346.00;1864.00;242.00;38.00;F203
20211201;17;24;43;42958.00;1718.00;41240.00;13609.00;10500.00;14921.00;2210.00;94.00;F204
20220101;16;34;38;56400.00;9588.00;46812.00;12639.00;9227.00;17770.00;7176.00;100.00;F205
20220201;15;32;37;14413.00;432.00;13981.00;4614.00;3653.00;4777.00;937.00;71.00;F206
20220301;14;30;38;32785.00;8196.00;24589.00;7131.00;6110.00;10475.00;873.00;83.00;F207
20220401;17;36;37;18960.00;2844.00;16116.00;5802.00;3404.00;4744.00;2166.00;40.00;F208
20220501;17;24;36;63858.00;17880.00;45978.00;10575.00;11329.00;16639.00;7435.00;87.00;F209
20220601;17;27;41;15225.00;761.00;14464.00;4773.00;2423.00;4555.00;2713.00;35.00;F210
20220701;14;34;42;29811.00;596.00;29215.00;9933.00;5013.00;11184.00;3085.00;57.00;F211
20220801;15;30;45;49132.00;14740.00;34392.00;11693.00;5902.00;13392.00;3405.00;71.00;F212
20220901;18;27;43;60424.00;13293.00;47131.00;10369.00;13970.00;15072.00;7720.00;91.00;F213
20221001;18;35;44;28037.00;6449.00;21588.00;6692.00;5660.00;8193.00;1043.00;53.00;F214
20221101;18;32;37;6016.00;361.00;5655.00;1301.00;1132.00;2221.00;1001.00;47.00;F215
20221201;17;29;41;36616.00;4760.00;31856.00;8283.00;6129.00;12729.00;4715.00;92.00;F216
20210101;14;33;38;41328.00;12398.00;28930.00;6943.00;6596.00;11873.00;3518.00;72.00;F217
20210201;14;27;37;73152.00;11704.00;61448.00;23350.00;13334.00;17144.00;7620.00;96.00;F218
20210301;14;26;42;42600.00;8094.00;34506.00;9317.00;7557.00;11839.00;5793.00;71.00;F219
20210401;16;29;39;58500.00;11115.00;47385.00;14216.00;9287.00;16585.00;7297.00;100.00;F220
20210501;14;27;40;8400.00;1176.00;7224.00;2095.00;1795.00;2411.00;923.00;70.00;F221
20210601;14;26;36;11591.00;2434.00;9157.00;3205.00;2083.00;3274.00;595.00;67.00;F222
20210701;17;31;43;70140.00;12625.00;57515.00;21281.00;12682.00;21016.00;2536.00;84.00;F223
20210801;15;31;38;25146.00;3520.00;21626.00;5190.00;5753.00;8547.00;2136.00;33.00;F224
20210901;15;35;45;14616.00;3362.00;11254.00;2251.00;2521.00;4141.00;2341.00;87.00;F225
20211001;16;27;43;34328.00;8239.00;26089.00;6000.00;7433.00;11049.00;1607.00;56.00;F226
20211101;15;28;43;34918.00;8031.00;26887.00;9679.00;5162.00;8260.00;3786.00;79.00;F227
20211201;17;26;36;48860.00;9772.00;39088.00;12508.00;7177.00;10898.00;8505.00;70.00;F228
20220101;14;35;44;12264.00;368.00;11896.00;3807.00;2912.00;3802.00;1375.00;42.00;F229
20220201;18;32;40;17712.00;3897.00;13815.00;3592.00;2556.00;4600.00;3067.00;36.00;F230
20220301;14;27;36;26574.00;7441.00;19133.00;3827.00;4286.00;6275.00;4745.00;86.00;F231
20220401;16;30;39;31374.00;9412.00;21962.00;4392.00;4568.00;7379.00;5623.00;63.00;F232
20220501;18;27;36;39176.00;5093.00;34083.00;9543.00;7362.00;13988.00;3190.00;59.00;F233
20220601;18;28;45;38808.00;4269.00;34539.00;9326.00;9581.00;11346.00;4286.00;88.00;F234
20220701;14;35;36;20736.00;2903.00;17833.00;6242.00;3245.00;5680.00;2666.00;54.00;F235
20220801;16;25;41;5145.00;1389.00;3756.00;826.00;967.00;1260.00;703.00;35.00;F236
20220901;17;28;41;24304.00;4375.00;19929.00;4185.00;3936.00;8817.00;2991.00;49.00;F237
20221001;16;33;41;36980.00;4807.00;32173.00;10617.00;6682.00;11425.00;3449.00;86.00;F238
20221101;16;30;39;8910.00;1871.00;7039.00;1901.00;1285.00;2312.00;1541.00;81.00;F239
20221201;16;36;44;35811.00;1791.00;34020.00;7484.00;9553.00;12207.00;4776.00;69.00;F240
20210101;14;27;38;38254.00;765.00;37489.00;7873.00;7996.00;11846.00;9774.00;62.00;F241
20210201;15;28;41;42412.00;9755.00;32657.00;8817.00;9298.00;13827.00;715.00;92.00;F242
20210301;16;25;36;72154.00;5772.00;66382.00;21242.00;14445.00;26181.00;4514.00;86.00;F243
20210401;15;29;40;27140.00;8142.00;18998.00;3990.00;4652.00;8104.00;2252.00;92.00;F244
20210501;15;27;36;46110.00;13372.00;32738.00;7530.00;8067.00;11344.00;5797.00;87.00;F245
20210601;14;24;43;53998.00;4860.00;49138.00;16707.00;11675.00;14918.00;5838.00;98.00;F246
20210701;17;33;43;18389.00;3494.00;14895.00;3277.00;3950.00;6390.00;1278.00;71.00;F247
20210801;14;29;42;30349.00;4856.00;25493.00;9432.00;4015.00;8834.00;3212.00;89.00;F248
20210901;14;25;41;13727.00;4118.00;9609.00;2210.00;2960.00;3256.00;1183.00;37.00;F249
20211001;14;26;43;53960.00;8634.00;45326.00;11785.00;10062.00;17106.00;6373.00;95.00;F250
20211101;15;32;43;44804.00;8065.00;36739.00;11389.00;9126.00;12675.00;3549.00;92.00;F251
20211201;16;30;43;74586.00;10442.00;64144.00;22450.00;13759.00;19596.00;8339.00;93.00;F252
20220101;17;35;44;24938.00;4988.00;19950.00;7382.00;3896.00;6535.00;2137.00;37.00;F253
20220201;17;24;39;40200.00;9246.00;30954.00;9596.00;8543.00;11106.00;1709.00;75.00;F254
20220301;16;31;39;61401.00;1228.00;60173.00;22264.00;14405.00;21229.00;2275.00;97.00;F255
20220401;18;30;41;28438.00;6541.00;21897.00;7226.00;4988.00;6015.00;3668.00;59.00;F256
20220501;15;29;41;15141.00;2877.00;12264.00;2821.00;3022.00;4344.00;2077.00;49.00;F257
20220601;18;32;44;40176.00;10044.00;30132.00;6629.00;7051.00;11516.00;4936.00;54.00;F258
20220701;14;26;38;15933.00;3665.00;12268.00;2576.00;2520.00;4458.00;2714.00;47.00;F259
20220801;15;29;41;45504.00;1820.00;43684.00;11795.00;9248.00;13393.00;9248.00;96.00;F260
20220901;17;26;41;49203.00;12793.00;36410.00;9467.00;10508.00;15896.00;539.00;63.00;F261
20221001;15;28;43;27888.00;8366.00;19522.00;6442.00;5232.00;7456.00;392.00;84.00;F262
20221101;14;34;40;20988.00;4198.00;16790.00;4030.00;4466.00;7528.00;766.00;33.00;F263
20221201;16;34;38;7626.00;1830.00;5796.00;2029.00;1092.00;1695.00;980.00;41.00;F264
20210101;14;27;39;33117.00;9273.00;23844.00;9061.00;5026.00;7687.00;2070.00;83.00;F265
20210201;18;25;45;9538.00;763.00;8775.00;2545.00;2181.00;2866.00;1183.00;38.00;F266
20210301;17;36;37;7820.00;2346.00;5474.00;1533.00;1222.00;1616.00;1103.00;46.00;F267
20210401;16;27;43;22890.00;6180.00;16710.00;4345.00;3339.00;4946.00;4080.00;30.00;F268
20210501;18;27;36;11920.00;1550.00;10370.00;2593.00;2800.00;3577.00;1400.00;40.00;F269
20210601;14;26;43;42098.00;10945.00;31153.00;8411.00;8869.00;11598.00;2275.00;62.00;F270
20210701;15;27;43;33321.00;8997.00;24324.00;9243.00;4977.00;8445.00;1659.00;87.00;F271
20210801;14;26;36;25543.00;6897.00;18646.00;4102.00;4509.00;8290.00;1745.00;41.00;F272
20210901;17;32;45;24480.00;5630.00;18850.00;5278.00;4343.00;8143.00;1086.00;80.00;F273
20211001;15;34;38;34656.00;2772.00;31884.00;11478.00;5918.00;11835.00;2653.00;48.00;F274
20211101;18;29;42;63356.00;15839.00;47517.00;18056.00;9722.00;12668.00;7071.00;94.00;F275
20211201;14;29;45;31640.00;4113.00;27527.00;6882.00;6194.00;8671.00;5780.00;40.00;F276
20220101;18;34;42;24553.00;1473.00;23080.00;8770.00;4722.00;7298.00;2290.00;43.00;F277
20220201;17;34;44;21708.00;3039.00;18669.00;4481.00;3547.00;7945.00;2696.00;54.00;F278
20220301;14;28;43;7381.00;221.00;7160.00;2506.00;1862.00;2792.00;0.00;61.00;F279
20220401;16;26;41;55056.00;8258.00;46798.00;16847.00;8985.00;16773.00;4193.00;74.00;F280
20220501;14;32;42;12925.00;646.00;12279.00;3929.00;2923.00;4175.00;1252.00;47.00;F281
20220601;16;24;38;45253.00;4525.00;40728.00;9775.00;8976.00;18262.00;3715.00;59.00;F282
20220701;15;26;39;65754.00;15781.00;49973.00;13992.00;14392.00;18350.00;3239.00;78.00;F283
20220801;16;24;44;29680.00;3858.00;25822.00;9296.00;4297.00;9089.00;3140.00;53.00;F284
20220901;14;35;42;7995.00;1119.00;6876.00;2132.00;1518.00;2419.00;807.00;39.00;F285
20221001;16;25;39;33028.00;5945.00;27083.00;8396.00;5793.00;9904.00;2990.00;92.00;F286
20221101;18;28;43;42583.00;8517.00;34066.00;7154.00;9957.00;11303.00;5652.00;97.00;F287
20221201;16;24;44;30176.00;2716.00;27460.00;5492.00;7249.00;10105.00;4614.00;92.00;F288
20210101;16;31;45;59426.00;1189.00;58237.00;13395.00;13004.00;26008.00;5830.00;86.00;F289
20210201;17;33;43;8125.00;894.00;7231.00;2386.00;1890.00;2616.00;339.00;65.00;F290
20210301;16;34;42;21018.00;2732.00;18286.00;5669.00;3785.00;7066.00;1766.00;62.00;F291
20210401;16;34;41;18952.00;379.00;18573.00;6501.00;4104.00;5432.00;2536.00;92.00;F292
20210501;17;25;41;51156.00;8697.00;42459.00;9766.00;13077.00;17327.00;2289.00;63.00;F293
20210601;14;34;38;51552.00;10310.00;41242.00;11135.00;7828.00;17161.00;5118.00;72.00;F294
20210701;17;26;42;21033.00;4838.00;16195.00;4211.00;3475.00;5273.00;3236.00;57.00;F295
20210801;16;29;40;39732.00;4371.00;35361.00;10962.00;8540.00;14395.00;1464.00;86.00;F296
20210901;17;27;42;22160.00;1108.00;21052.00;6316.00;4421.00;6336.00;3979.00;80.00;F297
20211001;14;32;43;9072.00;1724.00;7348.00;1617.00;1547.00;2923.00;1261.00;42.00;F298
20211101;18;27;36;15416.00;2775.00;12641.00;3287.00;3461.00;5425.00;468.00;41.00;F299
20211201;18;34;36;46644.00;10262.00;36382.00;8004.00;11351.00;13905.00;3122.00;78.00;F300
20220101;15;36;45;46013.00;12424.00;33589.00;12428.00;6560.00;11004.00;3597.00;89.00;F301
20220201;16;24;36;58007.00;13342.00;44665.00;14739.00;11970.00;16759.00;1197.00;71.00;F302
20220301;16;26;40;22330.00;447.00;21883.00;6346.00;6059.00;6526.00;2952.00;70.00;F303
20220401;14;26;39;16677.00;4336.00;12341.00;3826.00;2980.00;3832.00;1703.00;51.00;F304
20220501;15;26;45;10791.00;2590.00;8201.00;2542.00;2094.00;2773.00;792.00;99.00;F305
20220601;15;28;45;22207.00;1554.00;20653.00;5783.00;5651.00;7138.00;2081.00;53.00;F306
20220701;14;35;40;66898.00;8028.00;58870.00;21193.00;10173.00;18462.00;9042.00;83.00;F307
20220801;15;24;43;15780.00;4103.00;11677.00;3970.00;1927.00;3545.00;2235.00;60.00;F308
20220901;14;28;44;18612.00;3536.00;15076.00;3317.00;4116.00;6820.00;823.00;66.00;F309
20221001;14;24;44;45684.00;5025.00;40659.00;8538.00;12527.00;16061.00;3533.00;54.00;F310
20221101;14;31;45;9537.00;191.00;9346.00;3084.00;1941.00;3632.00;689.00;33.00;F311
20221201;17;34;42;27375.00;6570.00;20805.00;7490.00;5060.00;5725.00;2530.00;73.00;F312
20210101;14;31;39;21696.00;6292.00;15404.00;5545.00;3845.00;4831.00;1183.00;64.00;F313
20210201;17;31;44;12840.00;3210.00;9630.00;2215.00;2225.00;3559.00;1631.00;40.00;F314
20210301;14;28;36;26763.00;5085.00;21678.00;7154.00;5664.00;7843.00;1017.00;33.00;F315
20210401;15;31;37;28952.00;869.00;28083.00;8706.00;5232.00;7945.00;6200.00;47.00;F316
20210501;16;29;41;32384.00;2591.00;29793.00;8342.00;6006.00;12442.00;3003.00;46.00;F317
20210601;16;31;44;26765.00;6691.00;20074.00;6424.00;3822.00;5460.00;4368.00;53.00;F318
20210701;15;26;43;19351.00;1161.00;18190.00;5275.00;4908.00;5295.00;2712.00;37.00;F319
20210801;16;35;37;70383.00;7038.00;63345.00;14569.00;19510.00;20974.00;8292.00;87.00;F320
20210901;16;29;43;34399.00;5160.00;29239.00;7310.00;6140.00;9429.00;6360.00;41.00;F321
20211001;14;36;42;20195.00;4443.00;15752.00;3465.00;3563.00;7004.00;1720.00;35.00;F322
20211101;16;30;39;12802.00;896.00;11906.00;3096.00;3524.00;3524.00;1762.00;74.00;F323
20211201;17;26;40;33930.00;6107.00;27823.00;10295.00;5083.00;7186.00;5259.00;65.00;F324
20220101;18;32;41;26677.00;4002.00;22675.00;6349.00;6530.00;7673.00;2123.00;37.00;F325
20220201;16;36;36;6444.00;1804.00;4640.00;1624.00;754.00;1779.00;483.00;36.00;F326
20220301;16;29;45;53885.00;8083.00;45802.00;16947.00;8079.00;12696.00;8080.00;65.00;F327
20220401;17;25;39;11780.00;2356.00;9424.00;1885.00;1885.00;4297.00;1357.00;95.00;F328
20220501;15;24;42;47783.00;13857.00;33926.00;8142.00;7220.00;13666.00;4898.00;71.00;F329
20220601;18;25;39;22692.00;1815.00;20877.00;4384.00;6432.00;9071.00;990.00;93.00;F330
20220701;15;28;44;29120.00;582.00;28538.00;9703.00;5274.00;10171.00;3390.00;56.00;F331
20220801;18;26;39;38100.00;9144.00;28956.00;9845.00;5924.00;11275.00;1912.00;50.00;F332
20220901;18;28;42;21372.00;3633.00;17739.00;3548.00;5676.00;8373.00;142.00;39.00;F333
20221001;15;33;41;38881.00;10109.00;28772.00;9207.00;7239.00;9391.00;2935.00;59.00;F334
20221101;14;27;39;59752.00;11353.00;48399.00;15004.00;11020.00;15028.00;7347.00;97.00;F335
20221201;16;30;43;32508.00;650.00;31858.00;7646.00;7264.00;11138.00;5810.00;84.00;F336
20210101;17;32;43;26190.00;2095.00;24095.00;9156.00;5826.00;5976.00;3137.00;97.00;F337
20210201;17;36;43;44149.00;3532.00;40617.00;8123.00;12998.00;15272.00;4224.00;53.00;F338
20210301;16;33;40;58128.00;13951.00;44177.00;9719.00;9304.00;16884.00;8270.00;84.00;F339
20210401;16;24;42;40186.00;3617.00;36569.00;8045.00;8272.00;15688.00;4564.00;71.00;F340
20210501;15;27;36;9154.00;1282.00;7872.00;1889.00;1675.00;3410.00;898.00;46.00;F341
20210601;16;24;42;33670.00;6397.00;27273.00;6273.00;7140.00;9030.00;4830.00;70.00;F342
20210701;14;33;45;77406.00;6192.00;71214.00;24925.00;15275.00;18516.00;12498.00;97.00;F343
20210801;14;34;42;52624.00;12104.00;40520.00;10535.00;9295.00;14993.00;5697.00;88.00;F344
20210901;17;31;45;40800.00;11832.00;28968.00;11008.00;5747.00;9878.00;2335.00;60.00;F345
20211001;15;36;45;23572.00;3300.00;20272.00;5676.00;4379.00;6860.00;3357.00;83.00;F346
20211101;14;33;41;32640.00;8486.00;24154.00;5797.00;5140.00;7894.00;5323.00;51.00;F347
20211201;16;27;38;28730.00;6895.00;21835.00;4367.00;6987.00;10306.00;175.00;65.00;F348
20220101;17;28;42;5796.00;696.00;5100.00;1632.00;1110.00;2011.00;347.00;42.00;F349
20220201;14;26;44;16798.00;4367.00;12431.00;3605.00;3089.00;4590.00;1147.00;37.00;F350
20220301;14;26;41;42958.00;8592.00;34366.00;7217.00;10860.00;16289.00;0.00;94.00;F351
20220401;14;29;41;45630.00;4563.00;41067.00;15195.00;9055.00;15523.00;1294.00;90.00;F352
20220501;18;27;39;10441.00;209.00;10232.00;3581.00;1729.00;3924.00;998.00;53.00;F353
20220601;16;29;44;11970.00;599.00;11371.00;3752.00;2210.00;3200.00;2209.00;90.00;F354
20220701;17;25;44;69750.00;4185.00;65565.00;20325.00;12667.00;21263.00;11310.00;90.00;F355
20220801;15;34;45;39600.00;11880.00;27720.00;7207.00;7590.00;8615.00;4308.00;80.00;F356
20220901;18;30;43;11412.00;913.00;10499.00;3045.00;2236.00;4174.00;1044.00;36.00;F357
20210101;17;29;43;10164.00;1220.00;8944.00;2594.00;2159.00;3175.00;1016.00;44.00;F358
